x,y,z,vx,vy,vz
-31.608497619628906,38.09256362915039,1.1038999557495117,0.0,0.0,0.0
-88.95339965820312,-72.38338470458984,1.1038998365402222,0.0,0.0,0.0
-95.12232971191406,5.40462064743042,1.1038999557495117,0.0,0.0,0.0
-93.62528991699219,4.685532093048096,1.1038998365402222,0.0,0.0,0.0
-37.375091552734375,-21.4952392578125,1.1038998365402222,0.0,0.0,0.0
-77.16524505615234,4.929834842681885,1.1038998365402222,0.0,0.0,0.0
31.70306968688965,38.54310607910156,1.1038999557495117,0.0,0.0,0.0
-35.77680969238281,-35.92185974121094,1.1038999557495117,0.0,0.0,0.0
38.41655731201172,4.262629508972168,1.1038998365402222,0.0,0.0,0.0
30.357656478881836,-51.0228157043457,1.1038998365402222,0.0,0.0,0.0
-33.11466979980469,-32.73386001586914,1.1038999557495117,0.0,0.0,0.0
-59.09494400024414,-49.65223693847656,1.1038998365402222,0.0,0.0,0.0
-57.605247497558594,48.63842010498047,1.1038998365402222,0.0,0.0,0.0
-98.77517700195312,45.503318786621094,1.1038998365402222,0.0,0.0,0.0
-96.11001586914062,-19.237926483154297,1.1038998365402222,0.0,0.0,0.0
-62.8104133605957,-74.3393783569336,1.1038998365402222,0.0,0.0,0.0
-95.68126678466797,-11.447715759277344,1.1038998365402222,0.0,0.0,0.0
-120.438232421875,9.731816291809082,1.1038998365402222,0.0,0.0,0.0
-32.8034782409668,6.626116752624512,1.1038999557495117,0.0,0.0,0.0
-19.332515716552734,6.75881814956665,1.1038998365402222,0.0,0.0,0.0
-32.99428939819336,-76.27104187011719,1.1038998365402222,0.0,0.0,0.0
-60.31653594970703,-4.569209098815918,1.1038998365402222,0.0,0.0,0.0
21.79612922668457,-76.81219482421875,1.1038998365402222,0.0,0.0,0.0
50.68248748779297,43.237064361572266,1.1038998365402222,0.0,0.0,0.0
9.554139137268066,3.261420488357544,1.1038998365402222,0.0,0.0,0.0
-9.605756759643555,-49.75859832763672,1.1038998365402222,0.0,0.0,0.0
-108.53651428222656,-60.352386474609375,1.1038998365402222,0.0,0.0,0.0
-97.83186340332031,-66.64106750488281,1.1038998365402222,0.0,0.0,0.0
-59.74662399291992,4.206598281860352,1.1038998365402222,0.0,0.0,0.0
-15.200775146484375,-52.44479751586914,1.1038998365402222,0.0,0.0,0.0
-98.40950775146484,-12.64103889465332,1.1038998365402222,0.0,0.0,0.0
-61.6015510559082,1.1852245330810547,1.1038998365402222,0.0,0.0,0.0
-45.12181854248047,-74.56210327148438,1.1038998365402222,0.0,0.0,0.0
-7.25034761428833,-73.33082580566406,1.1038998365402222,0.0,0.0,0.0
34.31301498413086,-48.29936981201172,1.1038998365402222,0.0,0.0,0.0
-96.64295959472656,-29.981693267822266,1.1038998365402222,0.0,0.0,0.0
-96.77417755126953,-31.465648651123047,1.1038999557495117,0.0,0.0,0.0
-6.188630104064941,5.609971046447754,1.1038998365402222,0.0,0.0,0.0
24.302921295166016,-52.64311218261719,1.1038998365402222,0.0,0.0,0.0
48.17966079711914,-51.64609909057617,1.1038998365402222,0.0,0.0,0.0
-35.570499420166016,-25.44346809387207,1.1038998365402222,0.0,0.0,0.0
10.285895347595215,6.854850769042969,1.1038998365402222,0.0,0.0,0.0
-32.8865852355957,-40.52815628051758,1.1038998365402222,0.0,0.0,0.0
-26.58717918395996,5.901991367340088,1.1038998365402222,0.0,0.0,0.0
-80.49039459228516,-75.67726135253906,1.1038998365402222,0.0,0.0,0.0
13.300246238708496,36.712032318115234,1.1038999557495117,0.0,0.0,0.0
-69.43041229248047,-50.4660530090332,1.1038998365402222,0.0,0.0,0.0
-123.57772064208984,49.02122497558594,1.1038998365402222,0.0,0.0,0.0
-62.52776336669922,5.533199310302734,1.1038998365402222,0.0,0.0,0.0
-58.57820129394531,-39.31404113769531,1.1038998365402222,0.0,0.0,0.0
-108.4225082397461,-61.45302963256836,1.1038998365402222,0.0,0.0,0.0
13.087621688842773,-50.1876106262207,1.1038998365402222,0.0,0.0,0.0
23.11724281311035,-47.73716354370117,1.1038999557495117,0.0,0.0,0.0
-82.96691131591797,-76.06716918945312,1.1038999557495117,0.0,0.0,0.0
-36.149715423583984,-46.74098205566406,1.1038998365402222,0.0,0.0,0.0
-57.45340347290039,-26.898027420043945,1.1038998365402222,0.0,0.0,0.0
-84.9609375,-71.99346160888672,1.1038998365402222,0.0,0.0,0.0
-11.682239532470703,-48.95112991333008,1.1038998365402222,0.0,0.0,0.0
-94.78961944580078,-1.4500722885131836,1.1038998365402222,0.0,0.0,0.0
-33.57427978515625,-42.69276809692383,1.1038998365402222,0.0,0.0,0.0
-1.4863251447677612,-48.178924560546875,1.1038998365402222,0.0,0.0,0.0
-25.31630516052246,-75.21836853027344,1.1038998365402222,0.0,0.0,0.0
50.22050094604492,39.159278869628906,1.1038999557495117,0.0,0.0,0.0
-120.71022033691406,39.7015266418457,1.1038998365402222,0.0,0.0,0.0
-26.42827606201172,4.427695274353027,1.1038998365402222,0.0,0.0,0.0
-10.878860473632812,5.227007865905762,1.1038998365402222,0.0,0.0,0.0
-89.86004638671875,-73.13693237304688,1.1038998365402222,0.0,0.0,0.0
-33.88385772705078,3.2867023944854736,1.1038999557495117,0.0,0.0,0.0
50.86357498168945,37.15135955810547,1.1038998365402222,0.0,0.0,0.0
-30.416244506835938,-78.00811004638672,1.1038998365402222,0.0,0.0,0.0
-93.18743896484375,-29.516185760498047,1.1038998365402222,0.0,0.0,0.0
-33.137184143066406,49.952117919921875,1.1038998365402222,0.0,0.0,0.0
-95.1468734741211,4.828393459320068,1.1038999557495117,0.0,0.0,0.0
-95.39833068847656,-12.448715209960938,1.1038998365402222,0.0,0.0,0.0
-60.963050842285156,-49.869197845458984,1.1038998365402222,0.0,0.0,0.0
-119.6564712524414,-33.32973861694336,1.1038998365402222,0.0,0.0,0.0
