x,y,z,vx,vy,vz
-31.608497619628903,38.09256362915039,1.1038999557495115,0.0,0.0,0.0
-88.95339965820312,-72.38338470458984,1.1038998365402222,0.0,0.0,0.0
-95.12232971191406,5.40462064743042,1.1038999557495115,0.0,0.0,0.0
-93.6252899169922,4.685532093048096,1.1038998365402222,0.0,0.0,0.0
-37.375091552734375,-21.4952392578125,1.1038998365402222,0.0,0.0,0.0
-77.16524505615234,4.929834842681885,1.1038998365402222,0.0,0.0,0.0
31.70306968688965,38.54310607910156,1.1038999557495115,0.0,0.0,0.0
-35.77680969238281,-35.92185974121094,1.1038999557495115,0.0,0.0,0.0
38.41655731201172,4.262629508972168,1.1038998365402222,0.0,0.0,0.0
30.35765647888184,-51.0228157043457,1.1038998365402222,0.0,0.0,0.0
-31.614545822143555,38.17985153198242,1.1038999557495115,0.07294921576976773,0.040983070929845135,0.0
-88.86646270751953,-72.41069793701172,1.1038998365402222,0.08333333333333333,-0.008007812624176333,0.0
-95.1824722290039,5.3671875,1.1038999557495115,0.0511718740065892,-0.049479166666666664,0.0
-93.5503387451172,4.664626598358154,1.1038998365402222,0.07122395435969033,-0.00592041015625,0.0
-37.36896133422852,-21.407400131225582,1.1038998365402222,0.0746093740065892,0.03785807142655053,0.0
-77.07424926757812,4.9228386878967285,1.1038998365402222,0.08365885416666667,-0.0020222982081274,0.0
31.718900680541992,38.50619888305664,1.1038999557495115,0.03733723858992253,-0.007161458333333333,0.0
-35.77416229248047,-36.00971221923828,1.1038999557495115,0.07415364185969033,-0.038736979166666664,0.0
38.5076904296875,4.267565727233887,1.1038998365402222,0.08365885416666667,0.0014282225941618,0.0
30.27293968200684,-51.00343704223633,1.1038998365402222,0.05540364483992253,0.06914062301317847,0.0
-31.698486328125,38.17203903198242,1.1038999557495115,0.06888020535310106,0.13899739583333334,0.0
-88.94884490966797,-72.42444610595703,1.1038998365402222,0.11471353967984514,-0.10247395435969033,0.0
-95.16975402832033,5.332786560058594,1.1038999557495115,0.07252603769302367,-0.07574055592219033,0.0
-93.517822265625,4.740720748901367,1.1038998365402222,0.14348957935969034,0.028413899242877932,0.0
-37.36333465576172,-21.317289352416992,1.1038998365402222,0.12688801685969034,0.10624999801317847,0.0
-76.98320770263672,4.916272640228272,1.1038998365402222,0.16725260019302368,-0.0057942705849806,0.0
31.77126121520996,38.44286346435547,1.1038999557495115,0.10602212945620214,-0.0402343745032946,0.0
-35.744483947753906,-35.92838668823242,1.1038999557495115,0.15960286060969034,-0.017610676586627932,0.0
38.42552947998047,4.279555797576904,1.1038998365402222,0.11956379810969033,0.09524332483609514,0.0
30.366779327392575,-50.98220443725586,1.1038998365402222,0.12929686903953547,0.11992187301317847,0.0
-31.78817749023437,38.16287612915039,1.1038999557495115,-0.011881510416666666,0.21907552083333334,0.0
-88.86382293701172,-72.45559692382812,1.1038998365402222,0.17148437102635702,-0.1641927063465118,0.0
-95.12550354003906,5.352356910705566,1.1038999557495115,0.11588541666666667,-0.09419759114583333,0.0
-93.45042419433594,4.728488922119141,1.1038998365402222,0.20572916666666666,0.038358559211095135,0.0
-37.29463577270508,-21.257213592529297,1.1038998365402222,0.18385416269302368,0.16796875,0.0
-76.89217376708984,4.909604072570801,1.1038998365402222,0.250781238079071,-0.010941568762063933,0.0
31.823078155517575,38.37850189208984,1.1038999557495115,0.16643879810969034,-0.08818359176317847,0.0
-35.74242401123047,-36.01760482788086,1.1038999557495115,0.22906901439030966,-0.07464192310969033,0.0
38.51530456542969,4.28827714920044,1.1038998365402222,0.18499348560969034,0.14739582935969034,0.0
30.276315689086918,-50.96012115478516,1.1038998365402222,0.1085286438465118,0.22805988788604734,0.0
-31.81414031982422,38.250518798828125,1.1038999557495115,-0.0643554677565892,0.2930338382720947,0.0
-88.77750396728516,-72.48524475097656,1.1038998365402222,0.24570312102635702,-0.20592447121938065,0.0
-95.08087921142578,5.404622554779053,1.1038999557495115,0.19023436307907102,-0.0813069641590118,0.0
-93.41724395751952,4.807590961456299,1.1038998365402222,0.2670572797457377,0.0986653665701548,0.0
-37.2739372253418,-21.34479141235352,1.1038998365402222,0.2924479047457377,0.12115884820620214,0.0
-76.96782684326172,4.868454456329346,1.1038998365402222,0.2690755128860473,-0.14486896991729734,0.0
31.87439346313477,38.31350326538086,1.1038999557495115,0.21904295682907102,-0.14583333333333334,0.0
-35.716552734375,-35.9313850402832,1.1038999557495115,0.3167643149693807,-0.02880859375,0.0
