x,y,z,vx,vy,vz
-31.608497619628906,38.09256362915039,1.1038999557495117,0.0,0.0,0.0
-88.95339965820312,-72.38338470458984,1.1038998365402222,0.0,0.0,0.0
-95.12232971191406,5.40462064743042,1.1038999557495117,0.0,0.0,0.0
-93.62528991699219,4.685532093048096,1.1038998365402222,0.0,0.0,0.0
-37.375091552734375,-21.4952392578125,1.1038998365402222,0.0,0.0,0.0
-77.16524505615234,4.929834842681885,1.1038998365402222,0.0,0.0,0.0
31.70306968688965,38.54310607910156,1.1038999557495117,0.0,0.0,0.0
-35.77680969238281,-35.92185974121094,1.1038999557495117,0.0,0.0,0.0
38.41655731201172,4.262629508972168,1.1038998365402222,0.0,0.0,0.0
30.357656478881836,-51.0228157043457,1.1038998365402222,0.0,0.0,0.0
-33.11466979980469,-32.73386001586914,1.1038999557495117,0.0,0.0,0.0
-59.09494400024414,-49.65223693847656,1.1038998365402222,0.0,0.0,0.0
-57.605247497558594,48.63842010498047,1.1038998365402222,0.0,0.0,0.0
-98.77517700195312,45.503318786621094,1.1038998365402222,0.0,0.0,0.0
-96.11001586914062,-19.237926483154297,1.1038998365402222,0.0,0.0,0.0
-31.535499572753906,38.10310745239258,1.1038999557495117,0.10136718302965164,0.004199218470603228,0.0
-88.86383819580078,-72.3660888671875,1.1038998365402222,0.12519530951976776,0.007519531063735485,0.0
-95.13902282714844,5.327622413635254,1.1038999557495117,0.0966796875,-0.06007079780101776,0.0
-93.55469512939453,4.6837053298950195,1.1038998365402222,0.09707031399011612,-0.0006958007579669356,0.0
-37.37712860107422,-21.407577514648438,1.1038998365402222,0.11025390028953552,0.05996093526482582,0.0
-77.1252212524414,4.922660827636719,1.1038998365402222,0.05595703050494194,-0.001599121023900807,0.0
31.631242752075195,38.5853385925293,1.1038999557495117,0.08701171725988388,0.09042968600988388,0.0
-35.78943634033203,-35.88329315185547,1.1038999557495117,0.05703124776482582,0.01884765550494194,0.0
38.40114974975586,4.237626075744629,1.1038998365402222,0.04287109151482582,-0.011584472842514515,0.0
30.40719985961914,-50.947914123535156,1.1038998365402222,0.11953124403953552,0.03828125074505806,0.0
-33.033042907714844,-32.74104690551758,1.1038999557495117,0.11264648288488388,-0.003124999813735485,0.0
-59.065101623535156,-49.56834411621094,1.1038998365402222,0.11630859225988388,0.04716796800494194,0.0
-57.61985778808594,48.69721984863281,1.1038998365402222,0.07949218899011612,0.03857421875,0.0
-98.71852111816406,45.43330001831055,1.1038998365402222,0.12070312350988388,-0.03466796875,0.0
-96.0663070678711,-19.243410110473633,1.1038998365402222,0.060546875,-0.0013183593982830644,0.0
-31.54056167602539,38.10289764404297,1.1038999557495117,0.00014648436626885086,0.0,0.0
-88.7743148803711,-72.34843444824219,1.1038998365402222,0.24980467557907104,0.0224609375,0.0
-95.14384460449219,5.330621719360352,1.1038999557495117,0.00019531248835846782,-8.544921729480848e-05,0.0
-93.48313903808594,4.6813273429870605,1.1038998365402222,0.19550780951976776,-0.0023986815940588713,0.0
-37.382633209228516,-21.41057014465332,1.1038998365402222,0.00014648436626885086,9.765624417923391e-05,0.0
-77.12801361083984,4.922740936279297,1.1038998365402222,9.765624417923391e-05,0.0,0.0
31.626895904541016,38.58082580566406,1.1038999557495117,9.765624417923391e-05,0.00014648436626885086,0.0
-35.79228591918945,-35.88423156738281,1.1038999557495117,9.765624417923391e-05,4.8828122089616954e-05,0.0
38.33255386352539,4.186599254608154,1.1038998365402222,0.10810546576976776,-0.12416991591453552,0.0
30.401229858398438,-50.94982147216797,1.1038998365402222,0.00014648436626885086,9.765624417923391e-05,0.0
-33.03866958618164,-32.74089050292969,1.1038999557495117,0.00014648436626885086,0.0,0.0
-59.07090759277344,-49.57069778442383,1.1038998365402222,0.00019531248835846782,9.765624417923391e-05,0.0
-57.62382507324219,48.69529724121094,1.1038998365402222,9.765624417923391e-05,9.765624417923391e-05,0.0
-98.72454833984375,45.43503189086914,1.1038998365402222,0.00019531248835846782,0.0,0.0
-96.00262451171875,-19.265380859375,1.1038998365402222,0.15273436903953552,-0.012890624813735485,0.0
-31.48155403137207,38.03487777709961,1.1038999557495117,0.12202148139476776,-0.02993164025247097,0.0
-88.684814453125,-72.33048248291016,1.1038998365402222,0.37382811307907104,0.04316406324505806,0.0
-95.10037231445312,5.381587028503418,1.1038999557495117,0.09433593600988388,-0.01643066294491291,0.0
-93.41158294677734,4.679358959197998,1.1038998365402222,0.2939453125,-0.004620361141860485,0.0
-37.31332015991211,-21.351285934448242,1.1038998365402222,0.106201171875,0.06718749552965164,0.0
-77.04701232910156,4.9006805419921875,1.1038998365402222,0.11503905802965164,-0.011920166201889515,0.0
31.6986083984375,38.52925109863281,1.1038999557495117,0.11767578125,0.04404296725988388,0.0
-35.79821014404297,-35.95553970336914,1.1038999557495117,0.10117187350988388,-0.02690429612994194,0.0
38.25973892211914,4.134193420410156,1.1038998365402222,0.08901367336511612,-0.26433104276657104,0.0
30.49071502685547,-50.93193435668945,1.1038998365402222,0.12094726413488388,0.03408202901482582,0.0
-32.95722961425781,-32.74897003173828,1.1038999557495117,0.112548828125,-0.005664062220603228,0.0
-59.14649200439453,-49.53242874145508,1.1038998365402222,0.05781249701976776,0.11162108927965164,0.0
-57.63981246948242,48.63496017456055,1.1038998365402222,0.09238281100988388,-0.013281249441206455,0.0
-98.69367980957031,45.35056686401367,1.1038998365402222,0.10546875,-0.068359375,0.0
-95.93230438232422,-19.261369705200195,1.1038998365402222,0.24960936605930328,-0.01713867112994194,0.0
-31.42312240600586,37.96522903442383,1.1038999557495117,0.23237304389476776,-0.092529296875,0.0
-88.6968765258789,-72.33187103271484,1.1038998365402222,0.13261719048023224,0.015332031063735485,0.0
-95.1050796508789,5.382407188415527,1.1038999557495117,0.00019531248835846782,-2.4414061044808477e-05,0.0
-93.33992767333984,4.677318572998047,1.1038998365402222,0.39238280057907104,-0.007275390438735485,0.0
